budget,price_sensitivity,,non_price_utility_1,non_price_utility_2,non_price_utility_3,non_price_utility_4,non_price_utility_5,non_price_utility_6,non_price_utility_7,non_price_utility_8,non_price_utility_9,non_price_utility_10,non_price_utility_11,non_price_utility_12,non_price_utility_13,non_price_utility_14,non_price_utility_15,non_price_utility_16,non_price_utility_17,non_price_utility_18,non_price_utility_19,non_price_utility_20,non_price_utility_21,non_price_utility_22,non_price_utility_23,non_price_utility_24,non_price_utility_25,non_price_utility_26,non_price_utility_27,non_price_utility_28,non_price_utility_29,non_price_utility_30,non_price_utility_31,non_price_utility_32,non_price_utility_33,non_price_utility_34,non_price_utility_35,non_price_utility_36,non_price_utility_37,non_price_utility_38,non_price_utility_39,non_price_utility_40
-0.6077892514845586,-0.9600424748048315,-0.9710868857074904,-0.9022446564560457,-0.9970911936628276,-0.9500020656086077,-0.9444999892611358,-0.9802543835742071,-0.931025998694907,-0.9791184161858736,-0.9009799300745207,-0.90017944237141,-0.9125127411534044,-0.9005895876673613,-0.9287503971610304,-0.9095482343487178,-0.9500283582189107,-0.9479555193186203,-0.915030055371133,-0.9024801799932263,-0.9237023431482617,-0.9647068667076234,-0.972782530502775,-0.9276927896847599,-0.9719972529007523,-0.9585468411954201,-0.9994340456922282,-0.906954656880298,-0.9269163310527401,-0.9791979410762447,-0.9407195633489481,-0.9313915139644757,-0.9367760551821872,-0.9263953242459755,-0.9658428145077522,-0.942909640172717,-0.907438736784109,-0.9672810169011407,-0.9841709529485615,-0.9040432870647617,-0.9245361358214739
-1.0670347347502087,-0.9519060018237436,-0.9053838142280848,-0.9960681096962908,-0.928274816120326,-0.9082217971945967,-0.9473615393965013,-0.9624239156111377,-0.97267198455211,-0.9433594129596203,-0.9803938535342845,-0.92774103728686,-0.9158164723194485,-0.9213337952437511,-0.9937776072423379,-0.9803233672012625,-0.9378263503129838,-0.9099870943463564,-0.9969288264083067,-0.9277102257562552,-0.904237270419092,-0.9671312498487588,-0.9993634276112979,-0.9937259451595835,-0.9585074472478269,-0.9155271923076421,-0.9495406518026158,-0.9863886031686735,-0.9304491044745109,-0.9592242151953502,-0.9439435802302594,-0.9336521375726642,-0.9565133863787123,-0.9009914471889453,-0.9096026421231566,-0.9372804385961788,-0.9195129645657022,-0.9180884099735138,-0.969792330999087,-0.9664462934089535,-0.9206395751012539
-1.6156717112538548,-0.9147839841943886,-0.9540803764430323,-0.9482943036170899,-0.9316355103911947,-0.9131308960055522,-0.9658895180511553,-0.9062276097281217,-0.9068349884627597,-0.9037172288515607,-0.9232708637068483,-0.9231779095789024,-0.9067890959452594,-0.9276926009024364,-0.9842373588178335,-0.9315380899320946,-0.9612540137777638,-0.9905727330751725,-0.9752421987005291,-0.9369135301304192,-0.9453945249768662,-0.9232531404833781,-0.975283905561076,-0.9148410711172292,-0.9711580052528377,-0.9389446818383598,-0.9478923380556659,-0.92240787546158,-0.9363710682960192,-0.9597185841446282,-0.9152584830511735,-0.9770566903021799,-0.9224100373952783,-0.9620410401310591,-0.9106175698680952,-0.9120600693932782,-0.9037316972825505,-0.9237526459780844,-0.9465922368940594,-0.9256952378605591,-0.9427869337652148
-2.5863172645151673,-0.9476793467580331,-0.9814736411636893,-0.9719538551188882,-0.9580955977561575,-0.962282787129201,-0.9431637078903772,-0.9308723439295359,-0.9281603949765436,-0.981704383359277,-0.9467862457395034,-0.9608414605091081,-0.9896475710839086,-0.9202113926902687,-0.9323777493073163,-0.9873341464422413,-0.968564136310826,-0.9788208669637253,-0.9934172409027073,-0.9182968100426454,-0.9022187020428803,-0.960804604087502,-0.9879655436561108,-0.952434103443259,-0.9615537830106963,-0.9175985262286271,-0.9046710106999947,-0.9636506868068453,-0.9421857180537111,-0.9483123163690225,-0.9448706516491925,-0.9945914861880856,-0.955825759709793,-0.9706019737428356,-0.9122090111201289,-0.9833026114203776,-0.9503305760174056,-0.9450266155481138,-0.9659081708440488,-0.9873124203936217,-0.9042502913702346
-2.9908013123757233,-0.9225303900981399,-0.9498451306097194,-0.914398638468363,-0.9254157934696932,-0.9017398772718871,-0.9810170064755317,-0.9932882654734848,-0.9783107270933551,-0.9813468032659635,-0.9725761967651788,-0.9822757189036985,-0.9910213523121719,-0.9760537766407309,-0.9819133195310294,-0.932687058134932,-0.9863792693980493,-0.9085693434469811,-0.9664964381195386,-0.9186006438124058,-0.9256345138414283,-0.9328602462550272,-0.9429613449411016,-0.9553432899466038,-0.9146936535007476,-0.9983915351044579,-0.998984750821992,-0.9870089412932587,-0.9841091123314412,-0.92189775596129,-0.9461252861411622,-0.9992427245748478,-0.9504960141802111,-0.9458237665988156,-0.984269952921873,-0.910605698539156,-0.9532394036017682,-0.9194096348706992,-0.9083633384072298,-0.9805781395084867,-0.9518021981928161
-2.0609808428527012,-0.9531330574268024,-0.9268205453751415,-0.9459345754808062,-0.966509630237236,-0.9143619710416089,-0.9844578071610333,-0.9045186144404538,-0.9887634127868101,-0.9920735607572575,-0.9612707458024515,-0.9999042120706365,-0.9389032845999581,-0.9315732877302496,-0.966467044134886,-0.9147667856207135,-0.9122027822346659,-0.9588584305372028,-0.9191720621845992,-0.9878642812607124,-0.9814081513143957,-0.9245492460905558,-0.9320249626586387,-0.9627727641405041,-0.947496696367466,-0.9968604232242367,-0.9967935616145854,-0.982159933732946,-0.9198225214175448,-0.9167705857661406,-0.9035811568072619,-0.9076330385591896,-0.9366749940567864,-0.9704895213505278,-0.984214257777732,-0.996862493394053,-0.9878159941658705,-0.9480676086099503,-0.9841480125073732,-0.9268621000237149,-0.9842177911730877
-1.8384932714655104,-0.919944149781186,-0.9223515648415391,-0.9384009845879917,-0.9943311950800505,-0.9076731350764154,-0.9514153331453385,-0.9971329430517307,-0.9823844856939928,-0.936544023031324,-0.9630612598734054,-0.930506121856971,-0.9011716109216666,-0.9198540119688048,-0.9768447565477788,-0.9521425092043806,-0.938333269825652,-0.9779433969677781,-0.9915187885605814,-0.9106338979662147,-0.9633354122614687,-0.973104761192887,-0.9833511668614092,-0.9884695871280961,-0.9575581053538225,-0.9360622427536786,-0.9921970516879147,-0.9237278971866659,-0.9470092970543603,-0.9515178748220783,-0.9474125355151664,-0.9441011844205915,-0.9651268328250205,-0.9958024347344745,-0.9004439114545459,-0.9942102661378154,-0.9918753480814395,-0.9492091159445882,-0.9190354177430531,-0.9693953922464035,-0.9813135047193676
-1.9392965331147458,-0.9551023867687539,-0.9559311776318798,-0.9020923627447409,-0.989438786143929,-0.9645746244667657,-0.9280636211524215,-0.987138174048498,-0.9509450665178709,-0.9773959826358362,-0.9675245685713955,-0.9537099657846095,-0.9873998699427501,-0.902260296837968,-0.9055967036408182,-0.9864710501677308,-0.9438829772745075,-0.9045243547883999,-0.9475917210888483,-0.9754349550210055,-0.9049050550777988,-0.9493737507601137,-0.9463139640590116,-0.9269243098543165,-0.983907282724881,-0.9413388760753468,-0.9394205514925944,-0.9190672398798795,-0.9820157482473795,-0.9124348450435198,-0.9348473646147286,-0.9228680789322516,-0.9547485342828695,-0.9422334845209038,-0.9714708725032594,-0.9421847279491008,-0.953340972567594,-0.9548022086922657,-0.9089187405147449,-0.9215766495160157,-0.9868925878823976
-0.013681589411030814,-0.9788023409475367,-0.999552382223748,-0.9519995569635641,-0.9997096859945946,-0.9668778830088892,-0.9014452088308912,-0.9070321831290606,-0.9093370502438777,-0.9190754884542622,-0.9443664836032304,-0.9204178213000385,-0.9501666583938548,-0.9805428042092224,-0.9720164812482182,-0.9017087876614508,-0.9026165378959466,-0.9029976434336464,-0.9218291531843106,-0.9309685379999205,-0.9878683519980587,-0.9175256366107936,-0.9176035639945492,-0.9423771708656394,-0.9215010515415916,-0.9038432913368935,-0.9783117038767324,-0.9791587388959697,-0.9301057102763886,-0.9042619301520243,-0.9112151812503836,-0.93740893973982,-0.9513546856009116,-0.9813239853643805,-0.930151059494308,-0.9874216576221638,-0.9225597589055046,-0.9634644062568413,-0.9497139167722541,-0.925439141445029,-0.9428766725425959
-1.576238490745964,-0.9038714895641449,-0.9289739989504451,-0.9526689818409088,-0.9934512676104708,-0.937334661391157,-0.9219557083315257,-0.9002276002996629,-0.9851847727009242,-0.9186565271179526,-0.9348118653331927,-0.9610640501223964,-0.9139943378883757,-0.9176214668918032,-0.9144995275228839,-0.9080713259563724,-0.9508627725621885,-0.9960912785928674,-0.9226466888135008,-0.9125541783744164,-0.9028580690864203,-0.9527877394650308,-0.9581049517130634,-0.9887593035635311,-0.930777859753001,-0.9311555245116553,-0.9395356718419171,-0.9601406315467087,-0.9450134620561164,-0.9495431413360035,-0.9366447774810613,-0.9957842470787859,-0.9664807419621773,-0.9564813940459319,-0.9834316230731854,-0.9647376285883311,-0.9627936529983008,-0.9289759081258568,-0.9467685296591195,-0.9450763933953276,-0.9370384886001215
-0.5632872458312251,-0.9244295110509297,-0.9193849494847484,-0.915436338087989,-0.9189305257934485,-0.9040301426149362,-0.9060380879169151,-0.9531078276106411,-0.928375706521007,-0.9118459583724483,-0.9625053285499079,-0.9307279922282455,-0.9404942372691357,-0.9531786549490577,-0.9206460662592221,-0.9906762703713854,-0.9141273892207225,-0.9031721598230924,-0.9448699635099752,-0.9754720737978559,-0.9037434012288604,-0.9313693655453137,-0.9495858007615823,-0.9277592700808532,-0.9895878957490633,-0.9530585045859972,-0.9726283286188971,-0.9808931358869943,-0.9449323798882094,-0.9476320043706615,-0.9026663960456902,-0.9863644604337509,-0.9561641331383163,-0.9322115308427715,-0.900932659325092,-0.9690100208866897,-0.9456480286361546,-0.904425352132511,-0.9737606774423277,-0.9422270653010143,-0.9639562751699305
-2.0974655267620603,-0.9399774239591793,-0.9125652303163908,-0.9370443340197983,-0.9075317972449427,-0.9632777372116443,-0.9223475025677279,-0.9940624626804434,-0.9697650359387163,-0.9488927191666836,-0.9140801558499326,-0.9100473353114389,-0.9234540395895857,-0.9659809447918097,-0.989945864861767,-0.9049662265860261,-0.9651529709920896,-0.9403737800297236,-0.9931820178645134,-0.973673985884735,-0.9622453264689192,-0.938495278607329,-0.9814466756091855,-0.990549920421634,-0.935911036587907,-0.902438196573926,-0.9718634866929645,-0.932347098584934,-0.9078875643888386,-0.988017202627655,-0.9003180322638551,-0.9424195192993117,-0.9440651408139179,-0.9518071124775006,-0.916662243693275,-0.9038352268983358,-0.9369401617997631,-0.9490522792524415,-0.9199583348730799,-0.9435203609689922,-0.907445557897592
-2.7734558095240103,-0.9437239542643281,-0.9673963694278092,-0.929470518692124,-0.9526057484168119,-0.9978919082010884,-0.9318627249349838,-0.9664802256893811,-0.9388938523423608,-0.919790946939091,-0.9702898151409952,-0.9292283119713579,-0.9948607197496661,-0.9000235809453034,-0.9155886215079614,-0.9279156743424491,-0.9901981646552906,-0.9115531328309309,-0.9790118027994987,-0.9642672936942525,-0.9359457394870923,-0.9281170030554451,-0.9478852093346515,-0.9661366346180185,-0.938544504156855,-0.9978827640451162,-0.9438682415541295,-0.9481252093973432,-0.9301571459906234,-0.940864379261189,-0.954665921165381,-0.9425218375756329,-0.9005590050212359,-0.9169213261445943,-0.9318232284665293,-0.9131248075065611,-0.9361521435633087,-0.9382543663095626,-0.900942073791055,-0.9765173114004859,-0.9370247319633888
