budget,price_sensitivity,,non_price_utility_1,non_price_utility_2,non_price_utility_3,non_price_utility_4,non_price_utility_5,non_price_utility_6,non_price_utility_7,non_price_utility_8,non_price_utility_9,non_price_utility_10,non_price_utility_11,non_price_utility_12,non_price_utility_13,non_price_utility_14,non_price_utility_15,non_price_utility_16,non_price_utility_17,non_price_utility_18,non_price_utility_19,non_price_utility_20,non_price_utility_21,non_price_utility_22,non_price_utility_23,non_price_utility_24,non_price_utility_25,non_price_utility_26,non_price_utility_27,non_price_utility_28,non_price_utility_29,non_price_utility_30,non_price_utility_31,non_price_utility_32,non_price_utility_33,non_price_utility_34,non_price_utility_35,non_price_utility_36,non_price_utility_37,non_price_utility_38,non_price_utility_39,non_price_utility_40,non_price_utility_41,non_price_utility_42,non_price_utility_43,non_price_utility_44,non_price_utility_45,non_price_utility_46,non_price_utility_47,non_price_utility_48,non_price_utility_49,non_price_utility_50,non_price_utility_51,non_price_utility_52,non_price_utility_53,non_price_utility_54,non_price_utility_55,non_price_utility_56,non_price_utility_57,non_price_utility_58,non_price_utility_59,non_price_utility_60,non_price_utility_61,non_price_utility_62,non_price_utility_63,non_price_utility_64,non_price_utility_65,non_price_utility_66,non_price_utility_67,non_price_utility_68,non_price_utility_69,non_price_utility_70,non_price_utility_71,non_price_utility_72,non_price_utility_73,non_price_utility_74,non_price_utility_75,non_price_utility_76,non_price_utility_77,non_price_utility_78,non_price_utility_79
-0.44845663787019574,-0.9596059356771766,-0.9828827592191824,-0.9322741008299351,-0.9278144814188858,-0.9406295883534282,-0.9621920920300564,-0.9491713911038199,-0.9326401559062764,-0.9736869270243962,-0.9937318026004047,-0.9043835417391421,-0.976409286287186,-0.9825782828851357,-0.9203956208213713,-0.9244842535508646,-0.9831931122142226,-0.9462369934683615,-0.9767527212983811,-0.9127675917814599,-0.9162382383014718,-0.9992513751623532,-0.9857913977256971,-0.9031532367897078,-0.9476725723191034,-0.9743735230931142,-0.9805878622471405,-0.9836507738641281,-0.9766018117872409,-0.9381751339110331,-0.9190723082247763,-0.9243163059024091,-0.9832646587045901,-0.9032184826533863,-0.939339688582148,-0.9561742588826622,-0.972684292337229,-0.9204438532636567,-0.95700099865955,-0.9000019538851457,-0.9774986439654019,-0.9490649279889489,-0.9729674066027155,-0.9542669404236702,-0.9216260061164119,-0.9619184219346419,-0.9299225059314773,-0.9902078417851857,-0.9987336322014979,-0.9340868523536328,-0.9830677706026506,-0.9145374753965454,-0.9880186934291234,-0.9145354582235209,-0.9195479328555898,-0.9671376991153668,-0.9211609655038663,-0.9255562048876099,-0.9136698307862827,-0.9768518184788186,-0.9043960885089015,-0.990046095682835,-0.9208283115775664,-0.9148927030272316,-0.9594448149411692,-0.9209450064086733,-0.9565118154363561,-0.9818970669318807,-0.9286362984195986,-0.9291901299655989,-0.9344675731495591,-0.9942472939532496,-0.9363919457937783,-0.9365466019652878,-0.9524972723294147,-0.9972484733537813,-0.9657804517041455,-0.9669703392086,-0.9909376367603364,-0.9136666739546011
-1.9569598230992713,-0.9655636506321505,-0.9591008019251197,-0.9439482313626378,-0.9722617527993626,-0.9173495995920219,-0.9646839456657692,-0.9133164118991819,-0.917712040594135,-0.9311692299268794,-0.9720306941301291,-0.9838898448426994,-0.9852241500816866,-0.9240072343270046,-0.9884623564918664,-0.9039492106369893,-0.9653071320710638,-0.9752633927171799,-0.9307720984735259,-0.9461509753906276,-0.9620931421534863,-0.9719383503487525,-0.965440825498043,-0.90222798455644,-0.9685333431273063,-0.9375922447763323,-0.9889955447120612,-0.9022887397092431,-0.9625286100254065,-0.9285986985436733,-0.9268854143727104,-0.9473656820316081,-0.9907427072250417,-0.9108463073904192,-0.993635505103746,-0.9104744174424497,-0.9617105845311618,-0.9172966937545303,-0.9920338723193065,-0.9728304408868006,-0.9261723161337138,-0.9235036778910872,-0.9991572182440421,-0.9707314082954605,-0.9607306482549175,-0.9083313490864793,-0.9930293152363503,-0.9404610098606386,-0.9475997677758509,-0.9375810315127836,-0.9251452772827504,-0.9211628618213934,-0.9257374392077066,-0.9388379466978036,-0.9604324128384748,-0.9469364574851745,-0.9581616552090372,-0.9140647315590394,-0.9566088383688977,-0.9170849195314088,-0.9463049993143829,-0.970217036464193,-0.9406999425561638,-0.94807851201585,-0.9060267692418706,-0.9394949589815822,-0.9146030381569074,-0.9368102414293017,-0.9819354460876173,-0.9439504330879628,-0.9498517716590816,-0.9817315509366484,-0.9482205138237875,-0.948481477217295,-0.9419526619327073,-0.9079434376315157,-0.9605577909799589,-0.9351111454763069,-0.9187031077232273,-0.9580280002826707
-2.000506803840386,-0.9321479318529498,-0.9341471056829088,-0.9877799443314295,-0.9863850660717323,-0.9989814099949212,-0.9296652008934134,-0.9635235075752699,-0.9111085005654358,-0.9893426085415478,-0.9271912247860543,-0.9701042317290882,-0.9107079386651533,-0.933904088826832,-0.9596692901200593,-0.9284758761520182,-0.9862484355122726,-0.9889965191685832,-0.9032224958789731,-0.9273707946956934,-0.9562005738362861,-0.9402209685341479,-0.934377309036934,-0.9326280820412663,-0.9461417500132598,-0.9798600977026833,-0.9060876685562489,-0.9670877173074813,-0.9897444695512485,-0.9548067486644454,-0.9054003065554879,-0.9347687814346683,-0.9673792874204606,-0.9165837375031313,-0.9501045919841039,-0.9332655287816896,-0.9147190368329701,-0.9893906262685529,-0.9677712257752992,-0.9955600285459852,-0.9555364300668543,-0.9073489441662677,-0.9475027121967361,-0.9294918013468116,-0.9287589281345068,-0.9531319187365693,-0.9312429246519409,-0.919468788186168,-0.9107025367093707,-0.9450040983629002,-0.9794933252183577,-0.9991127704688018,-0.9056657366451483,-0.963743933232386,-0.975590439356608,-0.9259404755598886,-0.951933493123284,-0.9216982747835332,-0.9409340551268143,-0.9250191171189341,-0.9863685977271999,-0.9648331339476303,-0.9937072216069255,-0.9387058481958189,-0.9708427519748607,-0.9273457190115098,-0.9168603782419135,-0.9955125633791011,-0.97513795811742,-0.9303236781098769,-0.9350645400674651,-0.9516113307748146,-0.9578093671349736,-0.9305044600641318,-0.9837495976225407,-0.9458868350796941,-0.9116901339943217,-0.9896039533766179,-0.9071696186372149,-0.9668423657288745
-0.30003568255339397,-0.9773212766061028,-0.9052144700497022,-0.9693838619869344,-0.9319198849189283,-0.9152525337834195,-0.9111207466417212,-0.955660574285638,-0.9933763025400487,-0.9502331133298323,-0.9864569279496219,-0.9687140836070093,-0.9243868977898222,-0.9796000876114173,-0.9756470598787337,-0.9754146097710794,-0.9213632135868132,-0.969485516178908,-0.998041421282381,-0.9850236590682376,-0.9579801174011089,-0.9757743845305107,-0.9946953532248164,-0.9507466065355953,-0.9091157568628262,-0.9433587017928197,-0.9267490430918678,-0.9917231511923091,-0.9318801012897041,-0.9840058261302104,-0.967609863704672,-0.9249547377090012,-0.9689704894518949,-0.9322025202420002,-0.9848962965472668,-0.997391956466379,-0.9816096341244933,-0.956399957762254,-0.937367974491742,-0.9177764268105192,-0.9847955904759143,-0.9803502370930102,-0.9411296542587024,-0.9049143334555321,-0.9196561146890593,-0.9164558547071012,-0.9051257063237169,-0.9748019033753155,-0.9668437754487185,-0.9539416990361351,-0.9590193392590948,-0.9898915810315546,-0.9674879049127048,-0.9018214513798628,-0.9300027541468742,-0.920543707126557,-0.9134781091422428,-0.9017554046817537,-0.9795115370167579,-0.9067906615103869,-0.9060562632330049,-0.9496613168543472,-0.9970614110265383,-0.940716337649425,-0.968768952464303,-0.9652338183007015,-0.9939963975797884,-0.920830354882185,-0.90138113608516,-0.9822907750720613,-0.9158121586786285,-0.9105276904610736,-0.9742523767565132,-0.9940976415903598,-0.9847069272834811,-0.9875515472832115,-0.9205779417974638,-0.9414189620296894,-0.9706157324627775,-0.9513008158498512
-1.8363481942420254,-0.9182818344131228,-0.9701937084000724,-0.9794770216453914,-0.9756954409271438,-0.9648631889347941,-0.990946695749857,-0.9915409463568982,-0.9546699045836748,-0.9779730006742975,-0.9062391235081444,-0.9548406139426215,-0.9134347526492831,-0.9207035806093116,-0.9845085963332375,-0.9576089837301579,-0.9001955182900858,-0.9453813344016462,-0.9228767717618146,-0.9935310107490843,-0.9735159002431075,-0.910252484365146,-0.9446485883269781,-0.9412262495278194,-0.9541803456786052,-0.9129049493695938,-0.9818016282746628,-0.919098633517728,-0.9599116186812429,-0.997039209041889,-0.9670508041311099,-0.9091733142157612,-0.9953784647304945,-0.953128515118718,-0.9610612174610769,-0.9317089899047438,-0.994291486364776,-0.9785883185719311,-0.9993554828458894,-0.9623928168702462,-0.983356066186861,-0.9941718434104199,-0.9211765490362724,-0.9440861503172024,-0.9364290886082781,-0.9880056574304279,-0.9878927660371543,-0.9510736236510823,-0.9990797510225786,-0.9820337961942209,-0.9770349570900548,-0.9215212581683371,-0.9075074247653381,-0.919041021800716,-0.9596776650635233,-0.9100537752003482,-0.9188765818227038,-0.9546851171047489,-0.9244739203255746,-0.9545342582475767,-0.9834200746123829,-0.996837003365841,-0.9132129023075287,-0.9567092350743022,-0.9196043085085835,-0.916953760594569,-0.9354496478830747,-0.9734347551574702,-0.9093116399929675,-0.9546444485360421,-0.9203043778789374,-0.9079807249456899,-0.9109017890261564,-0.9169686126104583,-0.9486431405936366,-0.9825380314077776,-0.9257267469854057,-0.9976386480937453,-0.9330750788792586,-0.9271538095576426
-0.6184964580907266,-0.945817950357017,-0.950410311943482,-0.9988113071736546,-0.9164557450314577,-0.9501521235081405,-0.93364667990985,-0.9869680906137027,-0.9881448397135485,-0.9674715170012291,-0.9757642059558507,-0.9422192263472001,-0.9724329403242258,-0.9670803459095723,-0.9760310974026535,-0.9335322306083894,-0.9828548583146948,-0.9199051923182999,-0.9796262760023097,-0.9090777718412201,-0.9794723508521367,-0.942778733817277,-0.9961066250039486,-0.9361592572825296,-0.9203040644118987,-0.9190218919487869,-0.9699072009964385,-0.9315336211599967,-0.9289631774975194,-0.9916121251159695,-0.9718227266492041,-0.9238570200270949,-0.9179053824595629,-0.9512989156256892,-0.9927163782844022,-0.9885225668774075,-0.9204373954054967,-0.9871308430005857,-0.9089581928172235,-0.9818703275634041,-0.9472623612073845,-0.9537430016615482,-0.9315230750317697,-0.9857430215776684,-0.9341611471858492,-0.9641021503958495,-0.9317336577881078,-0.9976576681083482,-0.9375840495935325,-0.9211493683316354,-0.9418248733968174,-0.9302326817146651,-0.9960125454833874,-0.9432248805360656,-0.93241686250871,-0.9967436393436515,-0.934383215170089,-0.9864566125318563,-0.9349508291911274,-0.9254923391912155,-0.9158986266594129,-0.9708662567546676,-0.9794161456256536,-0.9242757840763041,-0.914852263140842,-0.9829118708678195,-0.9827654628065855,-0.9268986836542675,-0.9764161382471364,-0.940887818879321,-0.97546675453501,-0.9122734609696231,-0.9845015542563307,-0.9045720682050362,-0.90007144294299,-0.9985698826455751,-0.9255960831045387,-0.9896488971723011,-0.9862628438352014,-0.9794643287099101
-0.8492573661750057,-0.9793271269413946,-0.9231855279952936,-0.9171889551918614,-0.996254847372483,-0.9704186189158377,-0.9030560339611745,-0.9239040637875892,-0.9815554560181605,-0.9480471420339703,-0.9108673150403703,-0.920553858194891,-0.9049510168926083,-0.9422421710335502,-0.9148385077638221,-0.9461354175768061,-0.9219330601839051,-0.9754362386837181,-0.9425349362826887,-0.9865885885559165,-0.9881317284504503,-0.9829461541478921,-0.9022757253813203,-0.9981635595396126,-0.959365229554241,-0.9426762801750908,-0.900329567500266,-0.9350474887848256,-0.9041198076518212,-0.9642638461044613,-0.9168069953210145,-0.9509317513729448,-0.9868693634957298,-0.9338386548016745,-0.9643859822790869,-0.918545137698013,-0.9276083003744693,-0.9818642461637126,-0.9937294092553437,-0.9345160854112071,-0.9720471678320197,-0.9183720531737165,-0.9700898350805689,-0.9579122715827763,-0.9260730559889785,-0.9336469817468404,-0.9565773566694037,-0.9521244877911251,-0.9514840959637844,-0.9822369731750474,-0.9612216727113988,-0.9323837430886915,-0.9105827075826893,-0.9098480989634637,-0.9786915593009995,-0.9498836209006358,-0.9270956594790923,-0.95283988810846,-0.9627422146925823,-0.981576907316128,-0.9473945034559226,-0.9544574591366062,-0.904684950027751,-0.9186542695353369,-0.9385824196137073,-0.9008238251368683,-0.9017669731447536,-0.9226206456455461,-0.9552407232832135,-0.9393020181405474,-0.9678881434728723,-0.9726331401547267,-0.9216353273813042,-0.9221101685612899,-0.9792306760978576,-0.933401010019808,-0.923599287947579,-0.9716048285831126,-0.9675525119767788,-0.9375347409313867
-1.0310143753024836,-0.9267105099843562,-0.9189533233506788,-0.9443516719088685,-0.9601280090644617,-0.9893149451245598,-0.9303422168835153,-0.981775618855059,-0.9508494380246977,-0.9056467742602341,-0.930816901748637,-0.9742162594660696,-0.9640787666931113,-0.9276445552108362,-0.9137760684294196,-0.9072688495850382,-0.9678850894684019,-0.9493624616570704,-0.9359950969177442,-0.9435147467944951,-0.9494356933208551,-0.9826091224549768,-0.9550264657801694,-0.9128384593359191,-0.9254917629613666,-0.937298267140386,-0.9092299107256832,-0.9745549517944092,-0.9537507462169347,-0.9124275301951403,-0.9771397505767566,-0.9342689150478053,-0.9311301762594977,-0.9746676132675176,-0.9857738981851347,-0.982780750863121,-0.9827964666812763,-0.9914380119506777,-0.9878219046361405,-0.9312862198007504,-0.9021309936827107,-0.9769674500678346,-0.9436137353782943,-0.986615501087936,-0.9554492710980077,-0.963555175193437,-0.955337567455482,-0.9894219129210616,-0.9287495171002768,-0.9403579192182231,-0.9309816841030335,-0.9477963957293701,-0.9364129554709371,-0.9367071310535289,-0.9266689154184786,-0.9237163563271831,-0.9661231260512632,-0.9998903626761296,-0.9654622376334054,-0.9819533445636589,-0.974505855808303,-0.9321853232563164,-0.9559199061026847,-0.9414918288973877,-0.9627330362627616,-0.9644444744677021,-0.9203835849504065,-0.9969989970107287,-0.9462862768943054,-0.9530398231863555,-0.9977198957046248,-0.9533860372222156,-0.9542675800983091,-0.9342395836253312,-0.9860355560252225,-0.952111740177955,-0.9710190390755101,-0.9072932218903916,-0.949328944763731,-0.9663751878592122
-0.8329755060290204,-0.9591001044208757,-0.9193456514540425,-0.9915185588365164,-0.962023047506356,-0.9794966071669888,-0.9134106445682203,-0.9763305884862385,-0.9271675864633118,-0.9733650563728921,-0.9742074111417814,-0.9706952904559731,-0.9003520928863047,-0.9636547364079248,-0.9367130118800018,-0.9510051945357207,-0.9459872339111388,-0.9147524972209545,-0.9222441934433444,-0.997214871063386,-0.9992302478356586,-0.9522185560489523,-0.9035911124597223,-0.9083671645576722,-0.9606989407676494,-0.932892748872019,-0.9942536418136279,-0.9280595247004776,-0.9256511195946098,-0.9414936138694394,-0.9933781975247529,-0.9007620120709302,-0.9817633614701051,-0.98111816626382,-0.969846798671437,-0.9134678082671853,-0.9181997992832593,-0.993960326439055,-0.909774457701105,-0.9973047335485031,-0.9073015366310742,-0.9885419392217197,-0.9138824873581637,-0.9489354787771176,-0.961047051799419,-0.9268079365358122,-0.9904227114845024,-0.9328132467062341,-0.9764547222313529,-0.9705186411274602,-0.9634036244535535,-0.9951512474282194,-0.9220342187012235,-0.9813342228495684,-0.93296725627388,-0.9470915510644892,-0.9081654362636798,-0.9391660560020912,-0.9680738979567647,-0.9106419594274312,-0.9281664473851129,-0.9394704789001469,-0.9712638469785891,-0.9390599158758316,-0.9723676051589104,-0.9765923186161858,-0.9006971585945245,-0.951032397081614,-0.9682875975247429,-0.9941382797602182,-0.962659880889291,-0.9378940587748131,-0.9134766157309082,-0.923912623926519,-0.9931544658809036,-0.9364279261794911,-0.9700699681914793,-0.9548782726458352,-0.9603535493237179,-0.929906699841894
-0.18781500378545735,-0.9837165332557308,-0.9908999781204472,-0.9375013546944291,-0.9280707717590729,-0.9483910766251205,-0.9990087333028234,-0.9471776494686367,-0.9421171437231964,-0.9647966782674846,-0.9216749910041409,-0.978402326745106,-0.9316382518160237,-0.9012492126505518,-0.9649497678303843,-0.9919999925504938,-0.9828463804174145,-0.9960459110061135,-0.9570496705524074,-0.9051740620094358,-0.9017175174903713,-0.9761533740711413,-0.9856196059294696,-0.9428045291831352,-0.9405802794062841,-0.9949925040539652,-0.9795571460248343,-0.9491580440275507,-0.9397513624051003,-0.9166917264490942,-0.9369934774244361,-0.9600487393807263,-0.9290348509346864,-0.9701376936154879,-0.9535340124425897,-0.9654075327381295,-0.9354405024273467,-0.9037821820484254,-0.9019072157401592,-0.9317561115705312,-0.9393705703405015,-0.9592262626008919,-0.9561018465091555,-0.9600750478508824,-0.9829106442137985,-0.939971895049817,-0.977974593088123,-0.9739809630275088,-0.9837194135311149,-0.978736975810647,-0.9165797037608645,-0.9088686655320577,-0.9503166344110627,-0.9574468600156157,-0.9295285523598734,-0.9186964453410102,-0.9951207325600955,-0.9590270111671699,-0.9030440341837755,-0.9083576992219602,-0.962638612039374,-0.9529457104846937,-0.9447718621838159,-0.9633345830864363,-0.9888806249042214,-0.9698263576552613,-0.9244430870391481,-0.9600239859252813,-0.9623379858313856,-0.930339403608435,-0.9348694587303903,-0.9587203032802489,-0.9927905369718932,-0.9040603312280735,-0.9762013617964735,-0.9411352922570388,-0.9465075247984991,-0.9318390784210321,-0.9926920429076739,-0.966802404894521
